SeniorCitizen,Partner,Dependents,tenure,PaperlessBilling,MonthlyCharges,Churn_Binary,ServicePenetration,ChargesTenureRatio,LongTermContract,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.43991649313097614,1,0,-0.4223169455581282,1,-0.28289409994720643,0,0.03195833033183052,-0.38122710128695586,1.1059697970194269,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
-0.43991649313097614,0,0,-1.2774445836787656,1,-1.3165318340505352,0,-1.5951442276952634,0.7801534686669294,-0.9041838237309792,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,0,0,1.4915401492832983,0,-1.3564149620545218,0,-1.0527767083528987,-0.6224050024863075,1.1059697970194269,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.43991649313097614,0,0,0.7178532386027215,1,-0.9758634490164798,0,-0.5104091890105341,-0.5820493261742307,1.1059697970194269,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True
2.273158691738958,0,0,-1.2774445836787656,1,-1.3148700370503688,1,-1.5951442276952634,0.7830198441480903,-0.9041838237309792,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,0,0,-1.2367242199587352,1,-0.6567984249845842,1,-1.0527767083528987,1.0581918903395464,-0.9041838237309792,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,1,0,-0.7073594915983407,0,0.35191235411625243,0,-0.5104091890105341,-0.12167991709335033,-0.9041838237309792,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
-0.43991649313097614,0,0,-0.055833672077855064,0,-1.4744025490663168,0,-1.0527767083528987,-0.5885408235874482,1.1059697970194269,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.43991649313097614,0,0,-1.2774445836787656,0,-1.4827115340671475,1,-1.0527767083528987,0.4935159205508293,-0.9041838237309792,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,1,0,1.369379058123207,1,1.3373579752147637,1,1.11669336901656,-0.4819501592394984,-0.9041838237309792,True,False,True,True,False,False,True,True,False,True,True,False,True,False,False
-0.43991649313097614,1,1,-1.318164947398796,0,-0.28954128794787104,0,1.11669336901656,5.764780430405908,1.1059697970194269,False,True,False,False,False,True,True,True,True,True,False,False,True,False,False
-0.43991649313097614,0,1,-1.1960038562387048,1,-0.33440980695235617,1,-0.5104091890105341,0.9062739898380135,-0.9041838237309792,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.43991649313097614,0,0,-0.9924020376385531,0,-1.4876969250676457,0,-1.0527767083528987,-0.4068444666982981,1.1059697970194269,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,1,1,1.2879383306831464,1,0.27546969210861083,0,1.11669336901656,-0.5327787959577853,1.1059697970194269,True,False,False,False,False,True,False,True,False,True,True,True,True,False,False
-0.43991649313097614,1,0,-0.1779947632379461,0,-1.4710789550659844,0,-1.0527767083528987,-0.5805841606138806,-0.9041838237309792,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,1,0,1.002895784642934,1,1.1961052302006432,0,0.5743258496741952,-0.4624697226832808,1.1059697970194269,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False
-0.43991649313097614,1,1,-0.748079855318371,1,0.7474200401557899,1,0.03195833033183052,0.005276630259738988,-0.9041838237309792,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False
-0.43991649313097614,0,0,-0.5444780367182193,1,-1.4893587220678117,0,-1.0527767083528987,-0.5472650166587298,1.1059697970194269,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,1,0,-0.9109613101984924,1,0.5047976781315361,1,-0.5104091890105341,0.17170012789320804,-0.9041838237309792,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
-0.43991649313097614,1,0,0.758573602322752,1,-0.5022513039691348,0,0.03195833033183052,-0.5521599040188663,-0.9041838237309792,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
-0.43991649313097614,1,0,1.4100994218432374,0,0.0295237360840249,0,0.5743258496741952,-0.5509407216875127,1.1059697970194269,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True
-0.43991649313097614,1,1,-0.8702409464784621,1,-1.4727407520661506,0,-1.0527767083528987,-0.4662421363912455,-0.9041838237309792,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,1,1,1.6137012404433893,0,-0.12668518193159078,0,1.11669336901656,-0.5659043103697863,1.1059697970194269,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False
-0.43991649313097614,1,1,1.369379058123207,1,-1.4760643460664828,0,-1.0527767083528987,-0.6268090753471275,1.1059697970194269,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,0,0,-0.5851984004382496,1,0.7839795741594444,1,0.03195833033183052,-0.12848755886110771,-0.9041838237309792,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False
-0.43991649313097614,0,0,-0.9516816739185228,1,-1.504314895069307,0,-1.0527767083528987,-0.43805611082649565,-0.9041838237309792,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,0,0,-0.9516816739185228,1,0.3469269631157543,0,-1.0527767083528987,0.20057234637617521,-0.9041838237309792,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
-0.43991649313097614,1,0,0.6364125111626608,1,1.5517297882361936,0,1.6590608883589244,-0.4008517270302019,-0.9041838237309792,True,False,True,True,False,True,True,True,False,True,True,False,False,False,False
-0.43991649313097614,0,0,-0.9109613101984924,0,0.179085466098976,0,-1.0527767083528987,0.06955292892819788,-0.9041838237309792,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,0,0,-0.9516816739185228,1,0.9966895901807084,1,0.03195833033183052,0.42472290900296533,-0.9041838237309792,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
2.273158691738958,0,0,-0.7888002190384014,1,1.0066603721817051,1,0.03195833033183052,0.116792285883955,-0.9041838237309792,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
-0.43991649313097614,0,0,-1.1552834925186746,0,0.45494376812655235,1,-0.5104091890105341,1.1373038536195903,-0.9041838237309792,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False
-0.43991649313097614,0,0,-1.1552834925186746,1,0.18074726309914202,1,-1.0527767083528987,0.9481230718629642,-0.9041838237309792,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,1,0,1.6137012404433893,0,0.9052907551715716,0,2.201428407701289,-0.5171366617724992,1.1059697970194269,False,False,True,False,False,True,True,True,True,True,True,False,False,False,False
-0.43991649313097614,1,1,0.758573602322752,0,0.6892571451499756,0,2.201428407701289,-0.473114087865311,1.1059697970194269,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False
-0.43991649313097614,1,0,1.0843365120829946,1,-0.788080387997708,1,-0.5104091890105341,-0.5831902560226144,-0.9041838237309792,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
-0.43991649313097614,1,0,-0.9109613101984924,1,0.6925807391503077,1,-0.5104091890105341,0.23059111505160668,-0.9041838237309792,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False
2.273158691738958,1,0,1.1657772395230555,1,0.5779167461388456,0,-0.5104091890105341,-0.5097154978555207,-0.9041838237309792,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False
-0.43991649313097614,0,0,0.880734693482843,0,0.6526976111463211,0,0.5743258496741952,-0.4856900597316075,1.1059697970194269,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False
-0.43991649313097614,0,0,0.025607055362205634,1,-0.12834697893175703,0,0.03195833033183052,-0.4562660256479891,-0.9041838237309792,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
-0.43991649313097614,0,0,-0.21871512695797646,1,-1.479387940066815,0,-1.0527767083528987,-0.578713250509182,1.1059697970194269,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2.273158691738958,0,0,-1.2774445836787656,1,0.47987072312904416,1,-0.5104091890105341,3.878705363801971,-0.9041838237309792,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
-0.43991649313097614,0,0,-0.38159658183809786,0,1.0149693571825356,0,0.5743258496741952,-0.20635742609931484,-0.9041838237309792,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True
-0.43991649313097614,0,1,-1.2774445836787656,0,-1.4926823160681442,0,-1.0527767083528987,0.47631766766386346,-0.9041838237309792,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,1,1,0.5142514200025698,1,0.6510358141461546,0,2.201428407701289,-0.4513909880649404,1.1059697970194269,True,False,False,False,False,True,True,True,True,True,True,False,False,False,True
-0.43991649313097614,1,1,0.26992923768238775,1,-1.4926823160681442,0,-1.0527767083528987,-0.6047358450560079,1.1059697970194269,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.43991649313097614,0,0,-1.1145631287986442,1,0.17410007509847744,1,0.5743258496741952,0.676008492851413,1.1059697970194269,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True
-0.43991649313097614,1,1,1.6137012404433893,0,0.5829021371393436,0,1.6590608883589244,-0.5323716437819577,1.1059697970194269,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False
-0.43991649313097614,1,1,1.0436161483629645,1,0.06774506708784545,0,0.03195833033183052,-0.5318205969051522,-0.9041838237309792,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
-0.43991649313097614,0,0,1.5322605130033284,1,-0.6700928009859131,0,0.5743258496741952,-0.5896106679571772,1.1059697970194269,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False
-0.43991649313097614,1,1,1.1657772395230555,1,1.1196625681930017,0,1.11669336901656,-0.4795723234407308,1.1059697970194269,True,False,False,True,False,False,True,False,True,True,True,True,False,False,False
-0.43991649313097614,0,0,-1.2367242199587352,0,0.19736523310080326,0,-1.0527767083528987,2.0404032218840493,-0.9041838237309792,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,1,1,0.5549717837226001,0,-1.3231790220511994,0,-1.0527767083528987,-0.6007686594166564,1.1059697970194269,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
-0.43991649313097614,0,0,-1.2774445836787656,1,-0.4922805219681379,1,-1.0527767083528987,2.201875707322786,-0.9041838237309792,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.43991649313097614,1,0,-0.4223169455581282,1,0.14917312009598557,1,-1.0527767083528987,-0.31642209040853325,-0.9041838237309792,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,0,0,0.6364125111626608,1,1.2542681252064576,0,1.6590608883589244,-0.42179381728031695,1.1059697970194269,False,False,False,True,False,True,False,True,True,True,True,False,True,False,False
-0.43991649313097614,0,0,1.2879383306831464,0,0.7241548821534641,0,1.6590608883589244,-0.5089658304219863,1.1059697970194269,True,False,True,False,False,False,True,True,True,True,True,False,True,False,False
-0.43991649313097614,1,1,1.6137012404433893,0,-1.3447823830533592,0,-1.0527767083528987,-0.6234674124983072,1.1059697970194269,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.43991649313097614,1,1,-0.8295205827584317,1,-0.2130986259402292,0,0.03195833033183052,-0.14700875427784027,-0.9041838237309792,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
2.273158691738958,1,0,0.06632741908223598,1,0.9800716201790471,1,0.5743258496741952,-0.35288381081485454,-0.9041838237309792,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False
-0.43991649313097614,1,1,1.6137012404433893,0,0.13255515009432434,0,1.11669336901656,-0.5536535000941394,1.1059697970194269,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False
-0.43991649313097614,1,0,-0.13727439951791576,1,0.6992279271509723,0,0.03195833033183052,-0.3337200433122353,-0.9041838237309792,True,False,True,True,False,False,True,True,False,False,False,False,False,True,False
-0.43991649313097614,1,1,0.025607055362205634,0,-1.4843733310673135,0,-1.0527767083528987,-0.5938520487437171,1.1059697970194269,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
-0.43991649313097614,0,0,-1.2774445836787656,0,-1.4760643460664828,0,-1.0527767083528987,0.5049814224754735,-0.9041838237309792,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,1,1,1.2064976032430856,1,1.5301264272340338,0,1.6590608883589244,-0.45998615815855287,1.1059697970194269,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False
-0.43991649313097614,1,0,0.35136996512244845,1,0.27380789510844483,1,0.5743258496741952,-0.46235205538109847,1.1059697970194269,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False
-0.43991649313097614,0,0,1.2879383306831464,1,1.1728400721983174,1,0.5743258496741952,-0.48515286488618714,1.1059697970194269,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False
-0.43991649313097614,0,0,-1.1552834925186746,1,0.6011819041411709,0,0.03195833033183052,1.2382002705564572,-0.9041838237309792,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
-0.43991649313097614,0,0,-0.3408762181180675,1,0.6510358141461546,0,0.03195833033183052,-0.27478736341956517,-0.9041838237309792,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False
-0.43991649313097614,1,1,-0.748079855318371,0,-1.502653098069141,0,-1.0527767083528987,-0.5121996899391935,1.1059697970194269,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
-0.43991649313097614,0,1,-1.1960038562387048,0,-1.4893587220678117,0,-1.0527767083528987,-0.08979148986543418,-0.9041838237309792,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2.273158691738958,0,0,-1.1552834925186746,1,1.1645310871974868,1,1.11669336901656,1.626880785801889,-0.9041838237309792,False,False,False,True,False,False,True,True,False,True,True,False,True,False,False
-0.43991649313097614,0,1,-0.5851984004382496,1,-0.9891578250178088,1,-1.0527767083528987,-0.45042678395571684,-0.9041838237309792,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
-0.43991649313097614,0,0,-0.9924020376385531,1,0.04946530008601819,0,0.03195833033183052,0.1823549377625741,-0.9041838237309792,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
-0.43991649313097614,0,0,0.10704778280226633,0,-1.3780183230566818,0,-1.0527767083528987,-0.5874261220114412,1.1059697970194269,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.43991649313097614,0,0,-1.2774445836787656,0,0.3735157151184122,1,-1.0527767083528987,3.6952573330076666,-0.9041838237309792,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,0,1,1.369379058123207,1,-1.3115464430500368,0,-1.0527767083528987,-0.6183382940744427,1.1059697970194269,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
-0.43991649313097614,0,1,-0.9924020376385531,1,-0.6717545979860794,0,0.03195833033183052,-0.09409105308717575,1.1059697970194269,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True
-0.43991649313097614,1,0,1.5729808767233588,1,1.3074456292117733,0,1.11669336901656,-0.4958613496965759,1.1059697970194269,False,False,True,True,False,True,False,True,False,True,True,True,True,False,False
-0.43991649313097614,1,1,0.43281069256250915,1,0.9235705221733989,0,0.03195833033183052,-0.420466988555735,-0.9041838237309792,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False
2.273158691738958,0,0,-1.2367242199587352,1,0.966777244177718,1,0.03195833033183052,2.925157787069078,-0.9041838237309792,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
2.273158691738958,0,0,-0.13727439951791576,1,1.219370388202969,0,1.11669336901656,-0.2739083416053424,-0.9041838237309792,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False
-0.43991649313097614,1,0,-0.7073594915983407,1,0.6493740171459885,1,0.03195833033183052,-0.05754476570237293,-0.9041838237309792,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
-0.43991649313097614,1,1,1.3286586944031769,0,0.9900424021800438,0,1.11669336901656,-0.49738139730022185,1.1059697970194269,True,False,True,True,False,True,True,True,True,False,False,False,True,False,False
-0.43991649313097614,0,0,0.10704778280226633,0,1.0216165451832002,0,0.5743258496741952,-0.3574791111894142,-0.9041838237309792,True,False,True,True,False,False,False,True,True,True,False,False,False,True,False
-0.43991649313097614,0,0,1.2879383306831464,1,1.1811490571991479,0,1.11669336901656,-0.4847118840429317,1.1059697970194269,True,False,False,True,False,True,True,False,False,True,True,True,True,False,False
-0.43991649313097614,1,1,1.0436161483629645,1,-0.3078210549496983,0,0.5743258496741952,-0.5537799480489619,1.1059697970194269,False,True,False,False,False,False,False,True,True,True,True,False,True,False,False
2.273158691738958,0,0,-0.5851984004382496,1,-0.49560411596847015,0,-0.5104091890105341,-0.3608148347025782,-0.9041838237309792,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.43991649313097614,1,1,1.4100994218432374,1,0.8238627021634315,0,0.03195833033183052,-0.5106428546288375,-0.9041838237309792,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False
-0.43991649313097614,1,1,1.247217966963116,1,-1.51594747407047,0,-1.0527767083528987,-0.6273264668169081,1.1059697970194269,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,1,0,1.125056875803025,1,1.1645310871974868,0,0.5743258496741952,-0.47405026850796006,-0.9041838237309792,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False
2.273158691738958,0,0,-0.9516816739185228,1,0.6526976111463211,1,-0.5104091890105341,0.3060549640829001,-0.9041838237309792,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False
-0.43991649313097614,1,1,1.5322605130033284,1,1.6049072922415093,0,2.201428407701289,-0.47907354024705306,1.1059697970194269,False,False,True,True,False,True,True,True,True,True,True,False,True,False,False
-0.43991649313097614,1,0,-0.7073594915983407,1,1.2077378092018058,1,0.5743258496741952,0.06284300450638906,-0.9041838237309792,True,False,True,True,False,False,False,True,False,True,True,False,False,True,False
-0.43991649313097614,0,1,0.6364125111626608,0,-1.4893587220678117,0,-1.0527767083528987,-0.6149524262352888,1.1059697970194269,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
-0.43991649313097614,1,0,-0.8295205827584317,1,0.31202922611226586,0,1.11669336901656,-0.0076588078090900945,-0.9041838237309792,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False
2.273158691738958,1,0,1.5729808767233588,1,0.9052907551715716,0,1.11669336901656,-0.5151297626532693,1.1059697970194269,True,False,True,True,False,True,True,True,True,False,False,True,False,True,False
2.273158691738958,0,0,0.47353105628253944,0,0.3020584441112687,0,-0.5104091890105341,-0.4734717723270627,-0.9041838237309792,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
-0.43991649313097614,0,0,-1.2774445836787656,1,-0.4756625519664766,1,-1.0527767083528987,2.230539462134396,-0.9041838237309792,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,1,1,0.5142514200025698,0,-1.3397969920528607,0,-1.0527767083528987,-0.6006917631271524,1.1059697970194269,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,0,0,-0.38159658183809786,0,-1.328164413051698,0,-1.0527767083528987,-0.5431565451357324,1.1059697970194269,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
-0.43991649313097614,1,0,0.43281069256250915,1,0.0029349840813665527,0,0.03195833033183052,-0.49264753476315293,1.1059697970194269,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False
-0.43991649313097614,0,0,0.10704778280226633,0,-1.462769970065154,0,-1.0527767083528987,-0.5955475192080639,-0.9041838237309792,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.43991649313097614,1,0,-0.9516816739185228,1,0.13920233809498894,0,1.11669336901656,0.12891295934715022,-0.9041838237309792,True,False,False,False,False,True,True,False,True,True,False,False,False,False,True
-0.43991649313097614,0,0,-0.8295205827584317,1,1.1695164781979852,1,0.5743258496741952,0.21988730731076778,-0.9041838237309792,True,False,True,True,False,False,False,False,True,True,True,False,False,False,True
2.273158691738958,1,0,1.3286586944031769,1,1.4835961112293827,0,1.6590608883589244,-0.4715840179697728,-0.9041838237309792,False,False,True,True,False,True,True,True,False,True,True,False,True,False,False
-0.43991649313097614,0,0,-1.2367242199587352,1,0.8853491911695783,1,0.03195833033183052,2.8315228546844855,-0.9041838237309792,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False
-0.43991649313097614,0,0,-0.21871512695797646,0,-0.5238546649712943,0,-1.0527767083528987,-0.4609871146757837,-0.9041838237309792,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,0,0,0.3106496014024181,1,-0.4823097399671412,0,-0.5104091890105341,-0.5211110881830632,1.1059697970194269,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
2.273158691738958,0,0,-1.1145631287986442,1,0.358559542116917,1,-0.5104091890105341,0.7820643856543701,-0.9041838237309792,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
-0.43991649313097614,1,1,-0.9924020376385531,0,-1.491020519067978,0,-1.0527767083528987,-0.40811841135659194,1.1059697970194269,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
2.273158691738958,1,0,1.0436161483629645,1,1.0980592071908417,0,0.5743258496741952,-0.47157812916549724,1.1059697970194269,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False
-0.43991649313097614,1,1,0.7992939660427822,0,1.1811490571991479,0,1.11669336901656,-0.4446541826887908,1.1059697970194269,False,False,False,True,False,True,False,True,False,True,True,True,False,True,False
-0.43991649313097614,1,0,-1.1960038562387048,1,-0.29785027294870164,0,0.03195833033183052,0.9378041201307844,-0.9041838237309792,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
-0.43991649313097614,0,1,0.35136996512244845,1,1.541759006235197,0,2.201428407701289,-0.3582070795655821,1.1059697970194269,True,False,False,True,False,True,True,True,True,True,True,False,False,True,False
-0.43991649313097614,0,0,-0.5037576729981889,1,1.1229861621933337,0,0.5743258496741952,-0.1235737723219745,-0.9041838237309792,True,False,True,True,False,False,False,False,True,True,True,False,False,False,True
-0.43991649313097614,0,1,-1.2774445836787656,1,-0.4889569279678058,0,-1.0527767083528987,2.207608458285107,-0.9041838237309792,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,0,1,-1.1552834925186746,0,0.53304822713436,1,-0.5104091890105341,1.1911917126654168,-0.9041838237309792,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False
-0.43991649313097614,0,0,-0.38159658183809786,0,-1.4594463760648215,0,-1.0527767083528987,-0.562026850386709,-0.9041838237309792,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2.273158691738958,0,0,-1.0738427650786138,0,-1.504314895069307,0,-1.0527767083528987,-0.3422372733133994,-0.9041838237309792,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.43991649313097614,1,1,-0.9924020376385531,1,-1.5093002860698053,0,-1.0527767083528987,-0.41512510697720767,-0.9041838237309792,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,0,0,-0.5851984004382496,0,0.1574821050968162,0,0.5743258496741952,-0.24223740690297052,-0.9041838237309792,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True
2.273158691738958,0,0,0.7992939660427822,1,-0.5305018529719588,0,0.03195833033183052,-0.5560642485603317,-0.9041838237309792,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False
-0.43991649313097614,0,0,-0.055833672077855064,1,0.9883806051798778,0,0.5743258496741952,-0.32304279464491054,-0.9041838237309792,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False
-0.43991649313097614,1,1,-0.13727439951791576,1,-1.4660935640654862,0,-1.0527767083528987,-0.5827125267757541,-0.9041838237309792,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,1,0,0.14776814652229667,1,1.3722557122182522,0,1.6590608883589244,-0.333007322922325,1.1059697970194269,False,False,True,True,False,True,True,True,True,False,True,False,True,False,False
-0.43991649313097614,1,0,-0.6666391278783103,1,1.1711782751981514,1,0.5743258496741952,0.012807891327887575,-0.9041838237309792,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False
-0.43991649313097614,1,0,0.3920903288424788,1,1.4470365772257276,0,1.11669336901656,-0.3728627336038106,1.1059697970194269,True,False,True,True,False,False,False,True,True,True,True,True,False,True,False
-0.43991649313097614,0,0,-1.2774445836787656,0,-1.4694171580658184,1,-1.0527767083528987,0.5164469244001174,-0.9041838237309792,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,0,0,1.125056875803025,1,1.1595456961969886,0,1.11669336901656,-0.47433220707987744,1.1059697970194269,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False
-0.43991649313097614,0,0,-1.1145631287986442,1,0.682609957149311,1,0.03195833033183052,0.9683787919298351,-0.9041838237309792,True,False,True,True,False,False,True,True,False,False,False,False,False,True,False
-0.43991649313097614,1,0,-0.4223169455581282,0,1.0349109211845293,0,0.5743258496741952,-0.18357181810776688,-0.9041838237309792,True,False,True,True,False,True,False,False,True,True,False,False,True,False,False
-0.43991649313097614,1,0,0.14776814652229667,0,-1.4876969250676457,0,-1.0527767083528987,-0.599657712277897,1.1059697970194269,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
-0.43991649313097614,0,0,-1.1552834925186746,0,0.1873944510998066,1,-1.0527767083528987,0.9527092726328218,-0.9041838237309792,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,0,0,-0.9516816739185228,0,0.006258578081699082,0,0.5743258496741952,0.08305095164857416,-0.9041838237309792,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
-0.43991649313097614,1,1,-1.2774445836787656,0,0.32698539911376057,0,-0.5104091890105341,3.6149988195351583,-0.9041838237309792,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
-0.43991649313097614,1,1,-0.8295205827584317,1,-0.5172074769706297,0,-0.5104091890105341,-0.22770824859360378,-0.9041838237309792,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.43991649313097614,0,0,-0.38159658183809786,1,0.29873485011093664,0,0.5743258496741952,-0.3093080787976808,1.1059697970194269,False,False,True,False,False,False,False,False,True,True,True,True,False,False,True
-0.43991649313097614,0,0,1.2064976032430856,1,0.9152615371725683,0,0.5743258496741952,-0.49365469555631697,1.1059697970194269,True,False,True,True,False,True,True,False,False,False,True,True,False,False,False
-0.43991649313097614,0,0,0.18848851024232702,0,1.1312951471941644,1,0.5743258496741952,-0.36353034831630965,-0.9041838237309792,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False
-0.43991649313097614,0,0,-0.9924020376385531,0,-1.5142856770703037,0,-1.0527767083528987,-0.41703602396464834,-0.9041838237309792,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,1,0,-0.055833672077855064,0,0.7939503561604415,0,0.03195833033183052,-0.34400316535090036,-0.9041838237309792,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False
-0.43991649313097614,1,1,-0.7888002190384014,1,0.32033821111309646,1,-1.0527767083528987,-0.05232386750454387,-0.9041838237309792,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
-0.43991649313097614,0,0,-0.3408762181180675,1,1.1296333501939984,1,0.5743258496741952,-0.20874607233361564,-0.9041838237309792,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False
